,portrait_50,categories2,profile_type,title,skills,country,description,name,last_activity,rate,member_since,portfolio_items_count,id,test_passed_count,feedback
687,https://odesk-prod-portraits.s3.amazonaws.com/Users:masterphoenix:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=ZZZNcg40zW50EAqmnN8shbxfS88%3D,Translation--Writing--Sales & Marketing,Independent,Writer and Translator,article-writing--translation-english-spanish--academic-writing--blog-writing--content-writing--creative-writing--english-tutoring--image-editing,Mexico,"I am a writer, translator and editor who is not only qualified to perform the tasks required, but is also open to learning new things every day.I have journalism experience as well as creative writing in both Spanish and English.My work is done with time in mind, which means I can work fast without the overall quality suffering.I can write in a serious and professional tone when it is required, but I am also capable of switching to a more relaxed tone, if need be.",Armando Garca,2017-02-07,11.11,"November 8, 2014",1,https://www.upwork.com/freelancers/_~0133b251d861e0bb4e,8,4.9359532031
690,https://odesk-prod-portraits.s3.amazonaws.com/Users:readham:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=wPIwyPajmr9Mm%2Fi21NKrWujjs%2FI%3D&1474978933487761,Writing,Independent,"Creative writer and thinker, blogger, copywriter and proofreader",creative-writing--blog-writing--copywriting--article-writing--article-rewriting--editing--english-proofreading,United Kingdom,"I am native English-speaking, with a business degree from London South Bank University.I have worked for nearly twenty years across a number of industries where I have spent a long time honing and crafting my writing skills to ensure they give a lasting impression to the reader, whoever that may be.My main experiences come from being a senior manager in an online marketing agency, working with big spending clients and perfecting their marketing message across multiple platforms.I have most recently owned and run my own renewable energy business in which I was primarily charged with all aspects of the companys marketing portfolio.I am now concentrating on freelance writing and blogging.My work is guaranteed to be creative and on time and I have twenty years experience as a senior client/customer manager which ensures that I know how to follow your specific brief exactly to your requirements.I look forward to working with you.",Andrew Dedman,2017-02-13,13.0,"July 5, 2016",0,https://www.upwork.com/freelancers/_~012304fb641eba5f22,1,4.9833217512
691,https://odesk-prod-portraits.s3.amazonaws.com/Users:silvia2014:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=CteDDj8jN6VqGRZgocvQD1CyeV0%3D&1485697399663261,Writing--Translation,Independent,"Writer, Researcher, Language Expert, Translator",english--ebooks--academic-writing--article-writing--editing--proofreading--creative-writing--research--translation-english-romanian--translation-romanian-english,Germany,"B.A. in English, M.A. in American Cultural Studies, currently a PhD Candidate in North American Literature and Culture (Humboldt University of Berlin)Languages are my vocation and I'm extremely keen on reading and writing. I have 10+ years of experience in writing, translation, and editing. I've worked mostly with books, articles, documents, and promotional material. I've translated 8 books for renowned publishing houses. As a freelance writer, I have already written over 100 ebooks on various subjects. I also have 7+ years of teaching experience in English in public&private education (academia included). My preferred fields as a writer, translator, and editor: - Social sciences- Languages&literature- Art&culture- Health&nutrition- Fashion&beauty- Dating&relationships- Personal development- Self-help - Media&communication- Tourism - Spirituality&world cultures- History/Biography I'm available for: * E-books * Research* Academic/scientific writing * Content writing * Reviews * Articles * Creative writing * Reports * Promotional writing/marketing* Language services - translation (working languages: English, German, Romanian) - editing, proofreading Broadly speaking, I can do many things that require consistent research skills and innate talent for turning language into material that you can control and adapt to your goals ....while it keeps fascinating you. Words are a powerful tool. They have to be maneuvered in high awareness of their potential to convince and transform. I can skillfully merge thorough and precise research with ingenious vision and style. I'm the best choice if you're looking for an informative, insightful, witty, and vivid kind of writing. In my work I'm flexible, but I always aim at high quality. Contact me!",Silvia C.,2017-02-24,27.78,"March 22, 2014",24,https://www.upwork.com/freelancers/_~011a6f36cdc952bab0,10,4.844931127
699,https://odesk-prod-portraits.s3.amazonaws.com/Users:chowdhurynita:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=KB31bLeUzeKJDQ5N2mXD2eXXM1k%3D&1477026881028410,Design & Creative--Writing,Independent,"Agency Creative Head with proven visualizing, design and copy skills",copywriting--corporate-brand-identity--graphic-design--logo-design--poster-design--banner-design--adobe-after-effects--adobe-premiere--creative-writing--animation,India,"With over 20 years of professional experience as the Creative Head of my agency, SKYWRITE, I have worked conscientiously with my dedicated team members for a varied client-mix and gained adequate experience to responsibly conceptualize, plan, develop, design and execute campaigns for press, print, audio-visual and outdoor media. Creativity is my forte & deadlines sacrosanct. Marketing your business, I understand is critical. To stand tall, your communication and design elements need to be unique, also in  sync which will help you generate maximum mileage over competition. I can help you build a brand with innovative ideas and designs. With engaging scripts and lyrics, I can fulfill your video and audio requirements as well. Whether you want to build a brand from scratch or improvise on an existing job, I am flexible & you can hire me for your work. I shall give my 100% to satisfy your requirement.Theme development,  Caption writing, Company Naming, Logo design,  Brochure,  Mailer,  Poster,  Dangler,  Leaflet,  Flyer,  Banner,   Hoarding,  Packaging design,  Stationery design,  Annual report,  Flash banner,  2D & 3D Animation,   Presentation,  Jingles,  TVC,  Corporate and Product videos",Nita Chowdhury,2017-02-22,25.0,"May 4, 2016",19,https://www.upwork.com/freelancers/_~01f1753a51df98469c,0,4.2
715,https://odesk-prod-portraits.s3.amazonaws.com/Users:shamuji:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=NuZCqx3ZxpIUQvmK31VaMgdmNiQ%3D,"Writing--IT & Networking--Web, Mobile & Software Dev--Admin Support",Independent,Content writer and Developer,c--c++--sql--microsoft-powerpoint,Pakistan,I want to sell the skills that I acquire and most important thing filling the social gaps through IT world and recognizing the existance of each individual.,Ehtisham Ullah,2017-02-21,10.0,"July 13, 2014",2,https://www.upwork.com/freelancers/_~013320c8b31ad37246,4,5.0
716,https://odesk-prod-portraits.s3.amazonaws.com/Users:dhs1024:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=uGGVKroAFy0CVkR%2FjCg6Dfywj0M%3D&1461102334904542,Translation--Writing,Independent,"Korean Translator, Associate Editor for K-Pop Website",blog-writing--translation-korean-english--translation-english-korean--adobe-photoshop,United States,"Korean translator for both english to korean and korean to english translations. Especially good at translating kpop/culture related articles. Good with blogging on topics such as fashion, styling, beauty, cosmetics, etc.",Diana S.,2017-02-20,26.0,"April 20, 2012",0,https://www.upwork.com/freelancers/_~01373e483b47103cc1,1,4.9656042192
717,https://odesk-prod-portraits.s3.amazonaws.com/Users:jennysem:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=H6RRerjZGlVxghYh9EWlMJ9xqec%3D,Customer Service--Admin Support--Writing--Accounting & Consulting--Sales & Marketing,Independent,Customer Support and Communication Specialist,creative-writing--ebay-listing-writing--ebook-writing--english-proofreading--resume-writing--virtual-assistant--document-review--reviews--chat-support--live-chat-operator,Canada,My career has been spent in all levels of customer support.  I have worked as part of a team on help desks for large corporations where I troubleshoot problems with both internal and external clients.  I am a very quick learner and willing to give anything a try.  ,Jenn S.,2017-02-07,20.0,"March 11, 2013",0,https://www.upwork.com/freelancers/_~01d203a0eb5a2ea726,8,5.0
719,https://odesk-prod-portraits.s3.amazonaws.com/Users:stchambers:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=8lvxyNgcSxiidqjiyaYjZii1wE8%3D&1452463616625632,Writing,Independent,"Quality, living SEO content.  ",content-writing--creative-writing--ghostwriting--seo-writing--english--google-analytics,United Kingdom,"Quality, living content, SEO primed. Seamlessly embedded organic keywords. Long click copy. Comprehensive research. Experienced creative writer. HTML titles.. description tags.. headlines. Link and authority building. Social media savvy.      ",Steven C.,2017-02-18,16.5,"August 7, 2013",4,https://www.upwork.com/freelancers/_~01f9438313779bdd48,2,4.9820294717
721,https://odesk-prod-portraits.s3.amazonaws.com/Users:pete_vidins:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=E%2BVehqyBpEDBWye9Oye1xDmfQaw%3D&1443403565412446,Writing,Independent,Master Black Belt in Content. ,wordpress--content-writing--creative-writing--english--blog-writing--feature-writing--writing--speech-writing--online-writing--english-spelling,Australia,Freelace writer. Dad. Dangerously handsome. Itching to write for you. ,Pete Vidins,2017-02-24,15.0,"July 16, 2014",0,https://www.upwork.com/freelancers/_~0126fb799c2c3f91bd,0,4.9512048193
722,https://odesk-prod-portraits.s3.amazonaws.com/Users:estherrosenow:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=hQxzDU6UyQi7yea3cT7K6B8e7mo%3D&1444158120195713,Writing,Independent,Proofreader dedicated to beautiful language,editing--english-spelling--english--copy-editing--english-grammar--english-proofreading--english-punctuation--creative-writing,United States,"I am a proofreader dedicated to helping you craft beautiful, effective language.",Esther R.,2017-02-24,20.0,"September 18, 2010",0,https://www.upwork.com/freelancers/_~018bdb0774d579d01b,0,5.0
728,-,Customer Service--Writing--Admin Support,Independent,"Quick & Correct, Always!",internet-research,United States,Provide first rate services via online mediums to employers worldwide.Data servicesOnline ResearchOnline seller services,Patrick S.,2017-02-11,16.0,"December 5, 2011",0,https://www.upwork.com/freelancers/_~01507357a6ec8c18c6,3,4.8406817458
735,https://odesk-prod-portraits.s3.amazonaws.com/Users:tsoroker9:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=AcwleRBTrwB6XgcRWtSN76VC8d4%3D&1482187541070156,Writing,Independent,Web Researcher and Content Producer,wordpress--internet-research--mathematics--financial-writing--financial-analysis,United States,"I am a recent graduate of Northeastern University where I studied theoretical mathematics, journalism and Judaic studies. At the end of my third year of school, I interned full-time for a financial tech start-up in Tel Aviv. There, I produced articles based on mathematical theory and financial concepts which were then published to the company website. Throughout the six months that I worked for I Know First, I learned about SEO optimization and WordPress navigation while I honed my writing skills. Aside from I Know Firsts website, my writing was also published to sites such as Forbes Magazine and NG Data.I am passionate about gaining new understandings in my field and others and I hope to reflect that in my writing. My schedule is flexible which allows me to be available to discuss your project and offer fast turnaround. To see a collection of my writing, please go to my blog and website talisoroker.wordpress.com.",Tali Soroker,2017-02-24,15.0,"December 19, 2016",0,https://www.upwork.com/freelancers/_~017c57d69c74488680,1,0.0
736,https://odesk-prod-portraits.s3.amazonaws.com/Users:rachelj1021:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=SNcFiUSRIWbNIjMg%2Fwd%2FPPEFKw0%3D&1437426083773337,Writing,Independent,Writer and Editor,wordpress--microsoft-office--html--content-writing--blog-writing--editing--article-writing--creative-writing--seo-writing--press-release-writing,United States,"I'm a professional content writer with experience working with in-house marketing departments at startups and within the educational sector. I focus on targeting your specific client audience while generating quality content in timely fashion. I believe in an adaptable style which can be tailored upon request to speak to the specific audience. Quality is my number one priority. See my portfolio for examples of website copy, press releases, blog posts, and more. I am experienced in content production for web pages, infographics, and marketing scripts. I am proficient with WordPress and have a basic understanding of HTML. I have developed SEO compliant content and am experienced with editing and topic research.",Rachel Johnson,2017-02-24,11.11,"July 15, 2015",1,https://www.upwork.com/freelancers/_~01defd6beb4c3b1504,1,0.0
749,https://odesk-prod-portraits.s3.amazonaws.com/Users:ramezk:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=35fIeuoMt%2BBmpjXPwB4%2B4zro6gc%3D&1434120126013532,Writing--Admin Support,Independent,Medical Student,data-entry--blog-writing--email-handling--reviews--bookkeeping--management-skills--human-sciences--medical-writing--scientific-research--presentations,Lebanon,"Attentive, efficient, and professional university graduate,  with 5 years experience in data handling and research. Extensive science background and tech savvy that is always up to date with technological advancements and social media. Blog and entry writer on scientific and technology topics.",Ramez K.,2017-02-23,15.0,"June 12, 2015",0,https://www.upwork.com/freelancers/_~014b5c7c3ec6991c0d,0,0.0
750,https://odesk-prod-portraits.s3.amazonaws.com/Users:parsons_michael:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=6zLZQWFSubowNgRhgH1yQM0FnRE%3D&1480366092084085,Writing,Independent,Experienced writer and content strategist,adobe-creative-suite--microsoft-connect--vcita,United States,"I am an experienced freelance journalist, blogger, and editor. I also work as a content strategist and digital media strategist for a couple of humanities based not-for-profit organizations. In addition to experience as a freelance journalist and editor, I am also an experienced researcher.",Michael Parsons,2017-02-04,30.0,"November 28, 2016",0,https://www.upwork.com/freelancers/_~01977b5da749b99726,0,0.0
770,-,Customer Service--Sales & Marketing--Writing--Admin Support--Accounting & Consulting,Independent,Customer service and admin whizz.,english--resume-writing--advertising--sales--computer-skills--customer-service--general-office-skills--phone-support--time-management,New Zealand,"Background in administration, data entry, client service, HR and marketing. Strong research skills and very customer service orientated. Confident with technology. Full access to a home office. Friendly, smart, prompt. ",Mel R.,2017-02-24,20.0,"September 14, 2012",0,https://www.upwork.com/freelancers/_~011f6215f90aff28a0,1,4.9302481719
783,https://odesk-prod-portraits.s3.amazonaws.com/Users:jishaashok:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=c49UuZKsfA9Zbyba6Moax9ifqu0%3D&1467195753501135,IT & Networking--Customer Service--Admin Support--Writing--Sales & Marketing,Independent,"Experienced Technical Specialist, Server and Systems administrator",apache-administration--lamp-administration--dnssec--amazon-ec2--nginx--amazon-web-services--cpanel--mysql--dns--iis,India,"I would like to describe myself as a highly motivated tech enthusiast with 10+ years experience working with pioneers of the WebHosting Industry and projects that demanded diverse skills and posed unique challenges. My strengths include my ability to work with an organized and systematic approach, my ability to be a demonstrative and open leader with a knack in mentoring and training. I can adapt quick to changes in technologies, infrastructure and systems while using my ability to think, plan and prioritize.  I can multitask and also engage in upbeat and professional communication (English) with clients, vendors and customers. I have similar evident expertise and experience in written communication as well. I can be sure that I am a person who can work remotely and under pressure without making supervision or directions a must, all the time. My hands-on experience are on the following Administrative tasks : 1. Server Security Audits and applying patches, that includes and is not limited to kernel recompilation, sysctl hardening, etc. 2. DoS/DDoS attack Identification and Mitigation. 3. Inbound/Outbound Spam attack Identification and Mitigation. 4. Firewall : Installation, configuration and modification of Firewall policies w.r.t. DoS attacks, Spam prevention, IP forwarding, Re-routing, etc. 5. Performance Tuning Web services like Apache, RDBMS MySQL. 6. Tweaking Apache, PHP and MySQL for Server Security. 7. Recompiling Apache and PHP for additional Module support. 8. Recompiling kernel for Security patches and new module support. 9. Troubleshooting/Debugging L2 and L3 issues on Webhosting control panels : cPanel, Odins Plesk, DirectAdmin, Webmin, ISPManager along with the FTP, database, Webserver, Mailserver issues. 10. Troubleshooting/Debugging L2 isses on WebHosting Control panels : Ensim Pro, H-Sphere. 11. Remote Server Installation over KVM of the following Operating Systems : CentOS, Fedora, Debian/Ubuntu, FreeBSD, Windows 2003/2008 [including LVM & Software RAID setup]. 12. Troubleshooting issues related to Web-applications like CMS Joomla, Nuke, Magento, PhpBB, WordPress, Twiki, etc. 13. Installation & implementation of Open source softwares and custom softwares. 14. Writing Technical Docs and KB articles for WebHosting Companies to assist their customers. 15. Install/Upgrade and configure Helpdesk and Billing Softwares : WHMCS, AWBS, UberSmith, Kayako, Cereberus, Perldesk, etc. 16. Install/Upgrade and customize monitoring softwares : Nagios, Hostmonitor, etc. 17. Install and configure Virtual Private Networks [OpenVPN & iptables] 18. Configure and administer XenServer, XenCenter and Provision services. 19. Identify Server Hardware issues and recommend suggestions for minimizing downtime, and improve server performance. 20. Identify tasks that require automation, and automate them, or suggest ideas for automation to the developers. 21. Perform Server migrations / Server restorations with minimal downtime. 22. Perform Control Panel migrations with minimal downtime. I am experienced with a broad range of software, utilities and protocols, including the following:Web Servers : Apache , IIS, Nginx  DNS Servers : BIND, Windows DNS server  Networking : TCP/IP, Telnet, FTP, DNS, ifconfig, route, netstat, xinetd, HTTP Wrappers, Custom Firewalls, APF/BFD, CSF/LFD, IPFW, Windows Security Firewall  WebHosting Control panels : cPanel, DirectAdmin, Odins Plesk, Webmin & Virtualmin, ISPSystems, H-Sphere, Interworkx, Hosting Controller  Virtualization : OpenVZ, Virtuozzo, VMware, Xen, OpenVPN, Parallels Systems [PBA/PVA/PCM/PIM/Virtuozzo]  Domain Expertise (Webhosting)  Linux Server : Administration and Maintenance  Linux Server Security  Linux Server Performance Tuning and Optimization  Critical data backup using utility programs and custom scripts. ACHIEVEMENTS & CONTRIBUTIONS :  ""Best Tech Award"" for achieving the lowest error rate and Nonconformities in the work done.  ""Wall of Fame Award"", This is a company wide recognition feature for accomplishing individuals.  My Article on ""Control Panels and Migration"" was published at newsforge.com.",Jisha Ashokan,2017-02-23,16.67,"May 18, 2011",0,https://www.upwork.com/freelancers/_~011eff7a90aede6c99,10,4.1578947368
786,https://odesk-prod-portraits.s3.amazonaws.com/Users:f_wentsch:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=fLvXUPDTLpnAGZf2pYb3db0PFYM%3D&1477233552153921,Writing,Independent,Writer,creative-writing--blog-writing--social-media-management--social-media-marketing--copywriting--translation-english-german--technical-writing--online-writing,Germany,"Florian Wentsch was born in 1985 in Germany. Early in his youth he decided to become part of the Film and Television industry. Shortly after he finished school he followed that path. Although he had always been a storyteller he started as a news-cameramann. In 2008 he studied Theater & Media at the University of Bayreuth and got his Bacherlor's Degree in 2012. During this time he wrote and directed several Film-and Theaterprojects. From 2012 until 2014 he studied Screenwriting at the Hamburg Media School and got his Master's Degree. Since 2014 he is a freelance writer and director. He published his first novel ""W2027 - World of Tomorrow"" in 2015.",Florian Wentsch,2017-02-22,25.0,"October 20, 2016",0,https://www.upwork.com/freelancers/_~01bb978061bcbb37a3,1,5.0
787,https://odesk-prod-portraits.s3.amazonaws.com/Users:bpala:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=XHmwVWuXHyqFa1IVTkHwAURRqoM%3D,"Writing--Sales & Marketing--Design & Creative--Web, Mobile & Software Dev--Admin Support",Independent,"SEO Articles, SMM Graphics with WordPress Experience",creative-writing--ebay-marketing--wordpress--seo-keyword-research,Kenya,"Hello and welcome to my profile. I'm Blasto Akumu PalaI write, build and customize websites for a living and am currently studying some graphic design (social media marketing graphics) to improve my offering.I specialize in: - WordPress: Theme installation, customizing, plug-ins and much more- SEO optimized article writing- Some SMM (Social Media Marketing)- SEO Research (Right keywords and best strategy)Currently working to improve expertise in WordPress, SMM, and a number of internet marketing strategies.",Blasto Pala,2017-02-16,12.5,"October 29, 2010",8,https://www.upwork.com/freelancers/_~01e95d119fa467db34,2,4.6595220009
791,https://odesk-prod-portraits.s3.amazonaws.com/Users:dougiemajor:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=F1M4N78SqidvMkxU4gq2a7H2tbE%3D&1435841743049974,"Writing--Web, Mobile & Software Dev--Design & Creative",Independent,5+ years experience | Web Developer | Company CEO,html--google-adwords--wordpress--css--microsoft-word--php,United Kingdom,"I am an experienced freelancer, a student at the London School of Economics (LSE) and founder of Caffeine19.My unique background in both professional and academic environments add great value to the web development, web marketing and other freelance services I offer.Combined with over 5 years of experience in web design I have extensive experience in project management, marketing, advertising,business development, graphic design, design for print and copyrighting.Since 2008 I have taken these skills online and, combined with my background in programming, executed projects that have optimized growth for numerous client businesses.",Dougie Major,2017-02-24,10.0,"September 19, 2009",1,https://www.upwork.com/freelancers/_~01216d03f95c93b333,1,4.900026001
799,https://odesk-prod-portraits.s3.amazonaws.com/Users:indiainfospace:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=u34c9CLNSCcgJb1hA3ql9OTVPac%3D,"Web, Mobile & Software Dev--Sales & Marketing--Design & Creative--Customer Service--Writing",Independent,css expert/web designer/graphics designer,adobe-photoshop--html5--jquery--sass--ionic-framework--css3--twitter-bootstrap--angularjs--graphic-design--frontend-development,India,"As a web designer and developer, my objective is to make a positive impact on clients and the Internet using my skills and experience to design compelling and attractive websites. I enjoy working on projects that involve a mix of web and graphic design, web development, SEO and programming.",Arun Kumar P.,2017-02-07,10.0,"April 3, 2010",10,https://www.upwork.com/freelancers/_~0135f806c96806a30b,3,5.0
800,https://odesk-prod-portraits.s3.amazonaws.com/Users:syedalirazazaidi:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=YHedYaW74k1uioT353WfFJMmfwY%3D&1487571982490556,Design & Creative--Customer Service--Writing--Admin Support,Independent,"Voice over Artist, VO.",voice-over--adobe-audition--voice-talent,United Kingdom,"I am a voice over artist in London. I have a home studio, and can provide high quality recordings with a fast turnaround. I have a broad range and take direction well. I'd be happy to be the voice of your next project!",Syed Raza,2017-02-23,15.0,"December 15, 2011",16,https://www.upwork.com/freelancers/_~01f36209f0be44c90f,3,4.9137936385
804,https://odesk-prod-portraits.s3.amazonaws.com/Users:topflightvisuals:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=9KkjqBlxzbYdDHgZ7N3MEiYGmh4%3D&1476135551364586,"Web, Mobile & Software Dev--Admin Support--Design & Creative--Writing",Independent,Wordpress Developer | Graphic Designer,graphic-design--website-development--wordpress--adobe-photoshop--copywriting,United States,"I am a student web developer with experience in graphic design and web development. I also offer a range of other web related services that are useful to small businesses and contractors. My strengths are in graphic design and wordpress which I have +5 yrs of experience in both.I have experience in - 1)Wordpress Development & Customizations2)Graphic Design / Photoshop5)HTML, CSS6)Article Writing/ Copywriting7)Some Data Entry/ Web Research",Khalil Jones,2017-02-18,25.0,"October 10, 2016",1,https://www.upwork.com/freelancers/_~018fe06eb7727dba70,3,3.8833333333
815,https://odesk-prod-portraits.s3.amazonaws.com/Users:nicole-escobar:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=vdyxAVaQWxINWooTWtkr2Wtt2d4%3D&1438298965736217,Writing,Independent,Writer/Proofreader/Researcher,creative-writing--social-media-marketing--resume-writing--english-grammar--english--english-spelling--english-proofreading--proofreading,United States,"Are you looking for a Writer/editor? How about a proofreader? A Ghostwriter?Someone with:Experience in jobs requiring high attention to detail?Excellent written and oral communication skills?A Bachelor's degree in Creative Writing/English?Practice working with clients to make sure all parties are happy with results?If so, then you need look no further.",Nicole E.,2017-02-24,12.0,"June 9, 2015",4,https://www.upwork.com/freelancers/_~016410f6b44b8ebfe1,0,4.7
816,https://odesk-prod-portraits.s3.amazonaws.com/Users:jmsmssd:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=%2BUUOkfHRHTw1Hzw46mws4VEBsuw%3D&1432809572512843,Writing,Independent,"Published author, experienced writer & sub-editor",business-writing--content-writing--creative-writing--english--editing--english-grammar--english-proofreading--english-spelling--microsoft-word--online-writing,United Kingdom,"I worked in publishing going on seven years before I decided to enter self-employment. There were a number of factors that played into this decision, one of them being that I wanted more time to focus on a novel that I have begun writing. Fiction is my main passion in life. In 2010 I had a novella published called Guinea Pig and in February 2012 I started a short fiction blog on WordPress, which is called Huddled In Dirt. During my career I was able to gain promotion to the position of editor of a publishing house in London whereby I was responsible for overseeing the completion of eight bi-annual consumer publications, each of which varied in subject matter and was guest-edited by a celebrity. This demonstrates how dependable, hardworking, meticulous, organised and efficient I am with my work. ",James Massoud,2017-02-24,14.0,"April 19, 2012",3,https://www.upwork.com/freelancers/_~013c3b65c1eec164b7,0,4.8945406195
817,https://odesk-prod-portraits.s3.amazonaws.com/Users:clarisseloughrey:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=pfYWb0uUyiLZnKEPMWqmU8OLkdo%3D&1433756881245212,Writing,Independent,Journalist/Blogger/Film Expert/Comedy Writer,content-writing--wordpress--fiction-writing--ghostwriting--journalism-writing--letter-writing--newsletter-writing--non-fiction-writing--online-writing--resume-writing,United Kingdom,"An actress, journalist, and comedian, I pride myself on my witty, amiable, and unique style. I'm not simply about filling up word counts with big words and empty meanings, but with truly engaging with the audience to produce a higher rate of feedback and viral worth. While I usually specialise in film journalism, I am well-skilled in in-depth research meaning there's barely a topic which is out my journalistic ability. I am currently working freelance with VICE Media Inc. on their website, Grolsch Film Works, which works to highlight and promote independent and cult cinema. One of my most popular articles, ""5 Reasons...Why Ryan Gosling Isn't Perfect"", became a viral hit, getting over 900 Facebook shares on Vice Espaa.",Clarisse Loughrey,2017-02-24,22.0,"June 15, 2013",1,https://www.upwork.com/freelancers/_~018ceee6566805b8ca,0,5.0
818,https://odesk-prod-portraits.s3.amazonaws.com/Users:mamainak:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=KdeRmbKDe%2Fwjf%2B0B8DS5jQeA%2B3c%3D,Customer Service--Writing--Admin Support,Independent,Customer service and Travel planning,customer-service--travel-agent--travel-planning--customer-support--internet-research--social-media-management--virtual-assistant--hospitality--administrative-support--tourism,Croatia,"My educational background lies in Tourism and Hospitality, Sociology and English language, while my work experience includes customer service-orientated positions, such as: hotel receptionist, customer support, front desk agent at the travel agency, reservations agent for holiday rentals (both through an agency and via internet) and sales positions. I am proficient with all major booking portals, as well as other travel planning services and apps (including TripAdvisor, Skyscanner, Kayak etc.).As a frequent traveller who plans her own trips, I understand the needs and problems of the clients in travel/tourism and hospitality industry.I am also experienced in maintaining online presence and updating business pages on social networks, helping to promote the business.I've been working as a Customer Service Manager and can deliver friendly, helpful and courteous service, as well as provide you with feedback in order to improve service.I can help you with:- Admin/PA -Research a certain topic, collect and compile information, plan a trip (booking flights, accommodation, transfer/taxi, museum/gallery tickets, restaurants...), proof-read and format your writing, email handling, etc.- Customer service/support - Replying to customer enquiries, dealing with complaints and troubleshooting the issues- Travel planning - Collect and present information on the destination, plan a trip (booking flights, accommodation, transfer/taxi, museum/gallery tickets, restaurants...), itinerary creation.- Tourism/Accommodation business -Listing and Management of your online accommodation/holiday rental business, as well as providing customer service. I cover Airbnb, Booking.com, Holiday Lettings, Wimdu, HouseTrip, TripAdvisor. - Online business presence/Social Network administration -Listing and managing your business on TripAdvisor, Google Pages, Facebook pages, Pinterest, Twitter, maintaining your Wordpress powered blog/website, establishing communication with your customers via email and social networks- Tutoring - Introduction to Internet services and portals. Not sure how to use Etsy, Facebook, sell or buy online, or how to use commonly used software?I can give instructions via Skype screensharing or TeamViewer)",Tamara S.,2017-02-24,14.0,"March 4, 2013",1,https://www.upwork.com/freelancers/_~0196be8d3533ac1949,4,4.9379310345
